trade_date,signal_ts,entry_ts,signal_name,signal_group,requested_structure,membership_id,trade_id
2025-01-02,2025-01-02 07:50:00+00:00,2025-01-02 07:51:00+00:00,zero_down,zero_crossing,long_iron_condor,4317,3950
2025-01-02,2025-01-02 07:57:00+00:00,2025-01-02 07:58:00+00:00,zero_up,zero_crossing,short_iron_condor,4318,3951
2025-01-02,2025-01-02 08:03:00+00:00,2025-01-02 08:04:00+00:00,q70_up,percentile_crossing,short_iron_condor,4319,3952
2025-01-03,2025-01-03 07:41:00+00:00,2025-01-03 07:42:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4320,3953
2025-01-06,2025-01-06 05:32:00+00:00,2025-01-06 05:33:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4321,3954
2025-01-07,2025-01-07 05:46:00+00:00,2025-01-07 05:47:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4322,3955
2025-01-07,2025-01-07 06:27:00+00:00,2025-01-07 06:28:00+00:00,zero_up,zero_crossing,short_iron_condor,4323,3956
2025-01-07,2025-01-07 07:04:00+00:00,2025-01-07 07:05:00+00:00,q70_up,percentile_crossing,short_iron_condor,4324,3957
2025-01-07,2025-01-07 07:09:00+00:00,2025-01-07 07:10:00+00:00,q70_down,percentile_crossing,short_iron_condor,4325,3958
2025-01-07,2025-01-07 07:34:00+00:00,2025-01-07 07:35:00+00:00,q75_up,percentile_crossing,short_iron_condor,4326,3959
2025-01-07,2025-01-07 07:48:00+00:00,2025-01-07 07:49:00+00:00,q80_up,percentile_crossing,short_iron_condor,4327,3960
2025-01-07,2025-01-07 08:07:00+00:00,2025-01-07 08:08:00+00:00,q80_down,percentile_crossing,short_iron_condor,4328,3961
2025-01-07,2025-01-07 08:38:00+00:00,2025-01-07 08:39:00+00:00,q75_down,percentile_crossing,short_iron_condor,4329,3962
2025-01-08,2025-01-08 06:53:00+00:00,2025-01-08 06:54:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4330,3963
2025-01-09,2025-01-09 04:51:00+00:00,2025-01-09 04:52:00+00:00,q80_down,percentile_crossing,short_iron_condor,4331,3964
2025-01-09,2025-01-09 04:55:00+00:00,2025-01-09 04:56:00+00:00,q75_down,percentile_crossing,short_iron_condor,4332,3965
2025-01-09,2025-01-09 04:59:00+00:00,2025-01-09 05:00:00+00:00,q70_down,percentile_crossing,short_iron_condor,4333,3966
2025-01-09,2025-01-09 06:19:00+00:00,2025-01-09 06:20:00+00:00,zero_up,zero_crossing,short_iron_condor,4334,3967
2025-01-09,2025-01-09 06:23:00+00:00,2025-01-09 06:24:00+00:00,q70_up,percentile_crossing,short_iron_condor,4335,3968
2025-01-09,2025-01-09 06:49:00+00:00,2025-01-09 06:50:00+00:00,zero_down,zero_crossing,long_iron_condor,4336,3969
2025-01-10,2025-01-10 08:07:00+00:00,2025-01-10 08:08:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4337,3970
2025-01-13,2025-01-13 07:17:00+00:00,2025-01-13 07:18:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4338,3971
2025-01-14,2025-01-14 08:27:00+00:00,2025-01-14 08:28:00+00:00,zero_up,zero_crossing,short_iron_condor,4339,3972
2025-01-14,2025-01-14 08:32:00+00:00,2025-01-14 08:33:00+00:00,q70_up,percentile_crossing,short_iron_condor,4340,3973
2025-01-14,2025-01-14 08:39:00+00:00,2025-01-14 08:40:00+00:00,q75_up,percentile_crossing,short_iron_condor,4341,3974
2025-01-14,2025-01-14 08:42:00+00:00,2025-01-14 08:43:00+00:00,q70_down,percentile_crossing,short_iron_condor,4342,3975
2025-01-14,2025-01-14 08:42:00+00:00,2025-01-14 08:43:00+00:00,q75_down,percentile_crossing,short_iron_condor,4343,3975
2025-01-16,2025-01-16 04:50:00+00:00,2025-01-16 04:51:00+00:00,q70_down,percentile_crossing,short_iron_condor,4344,3976
2025-01-16,2025-01-16 05:37:00+00:00,2025-01-16 05:38:00+00:00,zero_up,zero_crossing,short_iron_condor,4345,3977
2025-01-16,2025-01-16 07:35:00+00:00,2025-01-16 07:36:00+00:00,zero_down,zero_crossing,long_iron_condor,4346,3978
2025-01-16,2025-01-16 08:14:00+00:00,2025-01-16 08:15:00+00:00,q70_up,percentile_crossing,short_iron_condor,4347,3979
2025-01-16,2025-01-16 08:14:00+00:00,2025-01-16 08:15:00+00:00,q75_up,percentile_crossing,short_iron_condor,4348,3979
2025-01-16,2025-01-16 08:14:00+00:00,2025-01-16 08:15:00+00:00,q80_up,percentile_crossing,short_iron_condor,4349,3979
2025-01-16,2025-01-16 08:17:00+00:00,2025-01-16 08:18:00+00:00,q75_down,percentile_crossing,short_iron_condor,4350,3980
2025-01-16,2025-01-16 08:17:00+00:00,2025-01-16 08:18:00+00:00,q80_down,percentile_crossing,short_iron_condor,4351,3980
2025-01-16,2025-01-16 08:22:00+00:00,2025-01-16 08:23:00+00:00,q85_up,percentile_crossing,short_iron_condor,4352,3981
2025-01-16,2025-01-16 08:23:00+00:00,2025-01-16 08:24:00+00:00,q85_down,percentile_crossing,short_iron_condor,4353,3982
2025-01-17,2025-01-17 06:21:00+00:00,2025-01-17 06:22:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4354,3983
2025-01-20,2025-01-20 05:37:00+00:00,2025-01-20 05:38:00+00:00,zero_up,zero_crossing,short_iron_condor,4355,3984
2025-01-20,2025-01-20 05:39:00+00:00,2025-01-20 05:40:00+00:00,q70_up,percentile_crossing,short_iron_condor,4356,3985
2025-01-20,2025-01-20 05:48:00+00:00,2025-01-20 05:49:00+00:00,q70_down,percentile_crossing,short_iron_condor,4357,3986
2025-01-20,2025-01-20 05:50:00+00:00,2025-01-20 05:51:00+00:00,zero_down,zero_crossing,long_iron_condor,4358,3987
2025-01-21,2025-01-21 06:01:00+00:00,2025-01-21 06:02:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4359,3988
2025-01-22,2025-01-22 09:42:00+00:00,2025-01-22 09:43:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4360,3989
2025-01-23,2025-01-23 05:36:00+00:00,2025-01-23 05:37:00+00:00,zero_up,zero_crossing,short_iron_condor,4361,3990
2025-01-23,2025-01-23 05:41:00+00:00,2025-01-23 05:42:00+00:00,zero_down,zero_crossing,long_iron_condor,4362,3991
2025-01-24,2025-01-24 06:10:00+00:00,2025-01-24 06:11:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4363,3992
2025-01-27,2025-01-27 06:31:00+00:00,2025-01-27 06:32:00+00:00,zero_up,zero_crossing,short_iron_condor,4364,3993
2025-01-27,2025-01-27 06:35:00+00:00,2025-01-27 06:36:00+00:00,zero_down,zero_crossing,long_iron_condor,4365,3994
2025-01-27,2025-01-27 07:45:00+00:00,2025-01-27 07:46:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4366,3995
2025-01-28,2025-01-28 05:01:00+00:00,2025-01-28 05:02:00+00:00,q70_down,percentile_crossing,short_iron_condor,4367,3996
2025-01-28,2025-01-28 05:01:00+00:00,2025-01-28 05:02:00+00:00,q75_down,percentile_crossing,short_iron_condor,4368,3996
2025-01-28,2025-01-28 06:34:00+00:00,2025-01-28 06:35:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4369,3997
2025-01-28,2025-01-28 07:34:00+00:00,2025-01-28 07:35:00+00:00,zero_up,zero_crossing,short_iron_condor,4370,3998
2025-01-28,2025-01-28 07:54:00+00:00,2025-01-28 07:55:00+00:00,q70_up,percentile_crossing,short_iron_condor,4371,3999
2025-01-28,2025-01-28 07:54:00+00:00,2025-01-28 07:55:00+00:00,q75_up,percentile_crossing,short_iron_condor,4372,3999
2025-01-28,2025-01-28 07:57:00+00:00,2025-01-28 07:58:00+00:00,q80_up,percentile_crossing,short_iron_condor,4373,4000
2025-01-28,2025-01-28 08:07:00+00:00,2025-01-28 08:08:00+00:00,q80_down,percentile_crossing,short_iron_condor,4374,4001
2025-01-29,2025-01-29 04:50:00+00:00,2025-01-29 04:51:00+00:00,q90_down,percentile_crossing,short_iron_condor,4375,4002
2025-01-29,2025-01-29 04:52:00+00:00,2025-01-29 04:53:00+00:00,q75_down,percentile_crossing,short_iron_condor,4376,4003
2025-01-29,2025-01-29 04:52:00+00:00,2025-01-29 04:53:00+00:00,q80_down,percentile_crossing,short_iron_condor,4377,4003
2025-01-29,2025-01-29 04:52:00+00:00,2025-01-29 04:53:00+00:00,q85_down,percentile_crossing,short_iron_condor,4378,4003
2025-01-29,2025-01-29 04:55:00+00:00,2025-01-29 04:56:00+00:00,q75_up,percentile_crossing,short_iron_condor,4379,4004
2025-01-29,2025-01-29 04:56:00+00:00,2025-01-29 04:57:00+00:00,q80_up,percentile_crossing,short_iron_condor,4380,4005
2025-01-29,2025-01-29 04:57:00+00:00,2025-01-29 04:58:00+00:00,q85_up,percentile_crossing,short_iron_condor,4381,4006
2025-01-29,2025-01-29 04:58:00+00:00,2025-01-29 04:59:00+00:00,zero_up,zero_crossing,short_iron_condor,4382,4007
2025-01-29,2025-01-29 05:03:00+00:00,2025-01-29 05:04:00+00:00,q90_up,percentile_crossing,short_iron_condor,4383,4008
2025-01-29,2025-01-29 05:55:00+00:00,2025-01-29 05:56:00+00:00,q70_down,percentile_crossing,short_iron_condor,4384,4009
2025-01-29,2025-01-29 05:55:00+00:00,2025-01-29 05:56:00+00:00,zero_down,zero_crossing,long_iron_condor,4385,4009
2025-01-29,2025-01-29 06:59:00+00:00,2025-01-29 07:00:00+00:00,q70_up,percentile_crossing,short_iron_condor,4386,4010
2025-01-29,2025-01-29 07:16:00+00:00,2025-01-29 07:17:00+00:00,reversal_top,tail_reversal,long_iron_condor,4387,4011
2025-01-29,2025-01-29 08:34:00+00:00,2025-01-29 08:35:00+00:00,q95_up,percentile_crossing,short_iron_condor,4388,4012
2025-01-30,2025-01-30 08:19:00+00:00,2025-01-30 08:20:00+00:00,q95_down,percentile_crossing,short_iron_condor,4389,4013
2025-01-30,2025-01-30 08:24:00+00:00,2025-01-30 08:25:00+00:00,q95_up,percentile_crossing,short_iron_condor,4390,4014
2025-01-30,2025-01-30 09:28:00+00:00,2025-01-30 09:29:00+00:00,reversal_top,tail_reversal,long_iron_condor,4391,4015
2025-01-31,2025-01-31 04:51:00+00:00,2025-01-31 04:52:00+00:00,q80_down,percentile_crossing,short_iron_condor,4392,4016
2025-01-31,2025-01-31 04:53:00+00:00,2025-01-31 04:54:00+00:00,q75_down,percentile_crossing,short_iron_condor,4393,4017
2025-01-31,2025-01-31 04:55:00+00:00,2025-01-31 04:56:00+00:00,q70_down,percentile_crossing,short_iron_condor,4394,4018
2025-01-31,2025-01-31 05:25:00+00:00,2025-01-31 05:26:00+00:00,q70_up,percentile_crossing,short_iron_condor,4395,4019
2025-01-31,2025-01-31 05:26:00+00:00,2025-01-31 05:27:00+00:00,zero_up,zero_crossing,short_iron_condor,4396,4020
2025-01-31,2025-01-31 05:27:00+00:00,2025-01-31 05:28:00+00:00,q75_up,percentile_crossing,short_iron_condor,4397,4021
2025-01-31,2025-01-31 05:27:00+00:00,2025-01-31 05:28:00+00:00,q80_up,percentile_crossing,short_iron_condor,4398,4021
2025-01-31,2025-01-31 05:39:00+00:00,2025-01-31 05:40:00+00:00,q85_up,percentile_crossing,short_iron_condor,4399,4022
2025-01-31,2025-01-31 05:54:00+00:00,2025-01-31 05:55:00+00:00,q85_down,percentile_crossing,short_iron_condor,4400,4023
2025-01-31,2025-01-31 08:07:00+00:00,2025-01-31 08:08:00+00:00,q90_up,percentile_crossing,short_iron_condor,4401,4024
2025-01-31,2025-01-31 08:14:00+00:00,2025-01-31 08:15:00+00:00,q90_down,percentile_crossing,short_iron_condor,4402,4025
2025-01-31,2025-01-31 08:54:00+00:00,2025-01-31 08:55:00+00:00,reversal_top,tail_reversal,long_iron_condor,4403,4026
2025-02-01,2025-02-01 05:04:00+00:00,2025-02-01 05:05:00+00:00,q70_up,percentile_crossing,short_iron_condor,4404,4027
2025-02-01,2025-02-01 05:04:00+00:00,2025-02-01 05:05:00+00:00,q75_up,percentile_crossing,short_iron_condor,4405,4027
2025-02-01,2025-02-01 05:09:00+00:00,2025-02-01 05:10:00+00:00,zero_up,zero_crossing,short_iron_condor,4406,4028
2025-02-01,2025-02-01 05:10:00+00:00,2025-02-01 05:11:00+00:00,q80_up,percentile_crossing,short_iron_condor,4407,4029
2025-02-01,2025-02-01 05:13:00+00:00,2025-02-01 05:14:00+00:00,q80_down,percentile_crossing,short_iron_condor,4408,4030
2025-02-01,2025-02-01 05:13:00+00:00,2025-02-01 05:14:00+00:00,zero_down,zero_crossing,long_iron_condor,4409,4030
2025-02-01,2025-02-01 05:15:00+00:00,2025-02-01 05:16:00+00:00,q75_down,percentile_crossing,short_iron_condor,4410,4031
2025-02-01,2025-02-01 05:34:00+00:00,2025-02-01 05:35:00+00:00,q70_down,percentile_crossing,short_iron_condor,4411,4032
2025-02-01,2025-02-01 08:55:00+00:00,2025-02-01 08:56:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4412,4033
2025-02-04,2025-02-04 04:54:00+00:00,2025-02-04 04:55:00+00:00,q70_up,percentile_crossing,short_iron_condor,4413,4034
2025-02-04,2025-02-04 04:59:00+00:00,2025-02-04 05:00:00+00:00,q75_up,percentile_crossing,short_iron_condor,4414,4035
2025-02-04,2025-02-04 05:12:00+00:00,2025-02-04 05:13:00+00:00,q70_down,percentile_crossing,short_iron_condor,4415,4036
2025-02-04,2025-02-04 05:12:00+00:00,2025-02-04 05:13:00+00:00,q75_down,percentile_crossing,short_iron_condor,4416,4036
2025-02-04,2025-02-04 06:15:00+00:00,2025-02-04 06:16:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4417,4037
2025-02-05,2025-02-05 06:40:00+00:00,2025-02-05 06:41:00+00:00,zero_up,zero_crossing,short_iron_condor,4418,4038
2025-02-05,2025-02-05 06:45:00+00:00,2025-02-05 06:46:00+00:00,zero_down,zero_crossing,long_iron_condor,4419,4039
2025-02-05,2025-02-05 08:38:00+00:00,2025-02-05 08:39:00+00:00,q70_up,percentile_crossing,short_iron_condor,4420,4040
2025-02-05,2025-02-05 08:41:00+00:00,2025-02-05 08:42:00+00:00,q75_up,percentile_crossing,short_iron_condor,4421,4041
2025-02-05,2025-02-05 09:59:00+00:00,2025-02-05 10:00:00+00:00,reversal_top,tail_reversal,long_iron_condor,4422,4042
2025-02-06,2025-02-06 04:53:00+00:00,2025-02-06 04:54:00+00:00,q85_down,percentile_crossing,short_iron_condor,4423,4043
2025-02-06,2025-02-06 05:02:00+00:00,2025-02-06 05:03:00+00:00,q80_down,percentile_crossing,short_iron_condor,4424,4044
2025-02-06,2025-02-06 05:04:00+00:00,2025-02-06 05:05:00+00:00,q75_down,percentile_crossing,short_iron_condor,4425,4045
2025-02-06,2025-02-06 05:08:00+00:00,2025-02-06 05:09:00+00:00,q70_down,percentile_crossing,short_iron_condor,4426,4046
2025-02-06,2025-02-06 06:00:00+00:00,2025-02-06 06:01:00+00:00,zero_up,zero_crossing,short_iron_condor,4427,4047
2025-02-06,2025-02-06 08:13:00+00:00,2025-02-06 08:14:00+00:00,q70_up,percentile_crossing,short_iron_condor,4428,4048
2025-02-06,2025-02-06 08:28:00+00:00,2025-02-06 08:29:00+00:00,q75_up,percentile_crossing,short_iron_condor,4429,4049
2025-02-07,2025-02-07 05:59:00+00:00,2025-02-07 06:00:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4430,4050
2025-02-10,2025-02-10 07:31:00+00:00,2025-02-10 07:32:00+00:00,zero_up,zero_crossing,short_iron_condor,4431,4051
2025-02-10,2025-02-10 07:46:00+00:00,2025-02-10 07:47:00+00:00,q70_up,percentile_crossing,short_iron_condor,4432,4052
2025-02-10,2025-02-10 07:51:00+00:00,2025-02-10 07:52:00+00:00,q75_up,percentile_crossing,short_iron_condor,4433,4053
2025-02-10,2025-02-10 07:56:00+00:00,2025-02-10 07:57:00+00:00,q75_down,percentile_crossing,short_iron_condor,4434,4054
2025-02-10,2025-02-10 07:57:00+00:00,2025-02-10 07:58:00+00:00,q70_down,percentile_crossing,short_iron_condor,4435,4055
2025-02-10,2025-02-10 08:10:00+00:00,2025-02-10 08:11:00+00:00,zero_down,zero_crossing,long_iron_condor,4436,4056
2025-02-11,2025-02-11 05:08:00+00:00,2025-02-11 05:09:00+00:00,q75_up,percentile_crossing,short_iron_condor,4437,4057
2025-02-11,2025-02-11 05:09:00+00:00,2025-02-11 05:10:00+00:00,zero_up,zero_crossing,short_iron_condor,4438,4058
2025-02-11,2025-02-11 05:18:00+00:00,2025-02-11 05:19:00+00:00,q80_up,percentile_crossing,short_iron_condor,4439,4059
2025-02-11,2025-02-11 05:40:00+00:00,2025-02-11 05:41:00+00:00,q80_down,percentile_crossing,short_iron_condor,4440,4060
2025-02-11,2025-02-11 06:05:00+00:00,2025-02-11 06:06:00+00:00,q75_down,percentile_crossing,short_iron_condor,4441,4061
2025-02-11,2025-02-11 06:15:00+00:00,2025-02-11 06:16:00+00:00,q70_down,percentile_crossing,short_iron_condor,4442,4062
2025-02-11,2025-02-11 06:40:00+00:00,2025-02-11 06:41:00+00:00,q70_up,percentile_crossing,short_iron_condor,4443,4063
2025-02-11,2025-02-11 07:32:00+00:00,2025-02-11 07:33:00+00:00,zero_down,zero_crossing,long_iron_condor,4444,4064
2025-02-11,2025-02-11 09:11:00+00:00,2025-02-11 09:12:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4445,4065
2025-02-12,2025-02-12 09:21:00+00:00,2025-02-12 09:22:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4446,4066
2025-02-13,2025-02-13 06:09:00+00:00,2025-02-13 06:10:00+00:00,zero_up,zero_crossing,short_iron_condor,4447,4067
2025-02-13,2025-02-13 06:11:00+00:00,2025-02-13 06:12:00+00:00,q70_up,percentile_crossing,short_iron_condor,4448,4068
2025-02-13,2025-02-13 06:14:00+00:00,2025-02-13 06:15:00+00:00,q75_up,percentile_crossing,short_iron_condor,4449,4069
2025-02-13,2025-02-13 06:30:00+00:00,2025-02-13 06:31:00+00:00,q80_up,percentile_crossing,short_iron_condor,4450,4070
2025-02-13,2025-02-13 06:38:00+00:00,2025-02-13 06:39:00+00:00,q80_down,percentile_crossing,short_iron_condor,4451,4071
2025-02-13,2025-02-13 06:51:00+00:00,2025-02-13 06:52:00+00:00,q75_down,percentile_crossing,short_iron_condor,4452,4072
2025-02-13,2025-02-13 06:53:00+00:00,2025-02-13 06:54:00+00:00,q70_down,percentile_crossing,short_iron_condor,4453,4073
2025-02-13,2025-02-13 07:07:00+00:00,2025-02-13 07:08:00+00:00,zero_down,zero_crossing,long_iron_condor,4454,4074
2025-02-13,2025-02-13 08:04:00+00:00,2025-02-13 08:05:00+00:00,q85_up,percentile_crossing,short_iron_condor,4455,4075
2025-02-13,2025-02-13 08:06:00+00:00,2025-02-13 08:07:00+00:00,q90_up,percentile_crossing,short_iron_condor,4456,4076
2025-02-13,2025-02-13 08:12:00+00:00,2025-02-13 08:13:00+00:00,q95_up,percentile_crossing,short_iron_condor,4457,4077
2025-02-13,2025-02-13 08:15:00+00:00,2025-02-13 08:16:00+00:00,q95_down,percentile_crossing,short_iron_condor,4458,4078
2025-02-13,2025-02-13 08:29:00+00:00,2025-02-13 08:30:00+00:00,q90_down,percentile_crossing,short_iron_condor,4459,4079
2025-02-13,2025-02-13 08:29:00+00:00,2025-02-13 08:30:00+00:00,reversal_top,tail_reversal,long_iron_condor,4460,4079
2025-02-13,2025-02-13 08:31:00+00:00,2025-02-13 08:32:00+00:00,q85_down,percentile_crossing,short_iron_condor,4461,4080
2025-02-14,2025-02-14 08:22:00+00:00,2025-02-14 08:23:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4462,4081
2025-02-17,2025-02-17 07:08:00+00:00,2025-02-17 07:09:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4463,4082
2025-02-18,2025-02-18 06:07:00+00:00,2025-02-18 06:08:00+00:00,zero_up,zero_crossing,short_iron_condor,4464,4083
2025-02-18,2025-02-18 06:14:00+00:00,2025-02-18 06:15:00+00:00,zero_down,zero_crossing,long_iron_condor,4465,4084
2025-02-19,2025-02-19 06:27:00+00:00,2025-02-19 06:28:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4466,4085
2025-02-19,2025-02-19 06:47:00+00:00,2025-02-19 06:48:00+00:00,zero_up,zero_crossing,short_iron_condor,4467,4086
2025-02-19,2025-02-19 08:05:00+00:00,2025-02-19 08:06:00+00:00,q70_up,percentile_crossing,short_iron_condor,4468,4087
2025-02-19,2025-02-19 08:11:00+00:00,2025-02-19 08:12:00+00:00,q75_up,percentile_crossing,short_iron_condor,4469,4088
2025-02-19,2025-02-19 08:24:00+00:00,2025-02-19 08:25:00+00:00,q80_up,percentile_crossing,short_iron_condor,4470,4089
2025-02-19,2025-02-19 08:40:00+00:00,2025-02-19 08:41:00+00:00,q85_up,percentile_crossing,short_iron_condor,4471,4090
2025-02-20,2025-02-20 05:34:00+00:00,2025-02-20 05:35:00+00:00,zero_up,zero_crossing,short_iron_condor,4472,4091
2025-02-20,2025-02-20 05:38:00+00:00,2025-02-20 05:39:00+00:00,q70_up,percentile_crossing,short_iron_condor,4473,4092
2025-02-20,2025-02-20 05:38:00+00:00,2025-02-20 05:39:00+00:00,q75_up,percentile_crossing,short_iron_condor,4474,4092
2025-02-20,2025-02-20 05:39:00+00:00,2025-02-20 05:40:00+00:00,q80_up,percentile_crossing,short_iron_condor,4475,4093
2025-02-20,2025-02-20 05:41:00+00:00,2025-02-20 05:42:00+00:00,q85_up,percentile_crossing,short_iron_condor,4476,4094
2025-02-20,2025-02-20 06:00:00+00:00,2025-02-20 06:01:00+00:00,q85_down,percentile_crossing,short_iron_condor,4477,4095
2025-02-20,2025-02-20 06:28:00+00:00,2025-02-20 06:29:00+00:00,q80_down,percentile_crossing,short_iron_condor,4478,4096
2025-02-20,2025-02-20 06:53:00+00:00,2025-02-20 06:54:00+00:00,q75_down,percentile_crossing,short_iron_condor,4479,4097
2025-02-20,2025-02-20 07:39:00+00:00,2025-02-20 07:40:00+00:00,q70_down,percentile_crossing,short_iron_condor,4480,4098
2025-02-20,2025-02-20 08:04:00+00:00,2025-02-20 08:05:00+00:00,zero_down,zero_crossing,long_iron_condor,4481,4099
2025-02-24,2025-02-24 05:55:00+00:00,2025-02-24 05:56:00+00:00,zero_up,zero_crossing,short_iron_condor,4482,4100
2025-02-24,2025-02-24 06:12:00+00:00,2025-02-24 06:13:00+00:00,zero_down,zero_crossing,long_iron_condor,4483,4101
2025-02-25,2025-02-25 06:30:00+00:00,2025-02-25 06:31:00+00:00,zero_up,zero_crossing,short_iron_condor,4484,4102
2025-02-25,2025-02-25 06:44:00+00:00,2025-02-25 06:45:00+00:00,zero_down,zero_crossing,long_iron_condor,4485,4103
2025-02-27,2025-02-27 06:29:00+00:00,2025-02-27 06:30:00+00:00,zero_up,zero_crossing,short_iron_condor,4486,4104
2025-02-27,2025-02-27 06:32:00+00:00,2025-02-27 06:33:00+00:00,q70_up,percentile_crossing,short_iron_condor,4487,4105
2025-02-27,2025-02-27 06:44:00+00:00,2025-02-27 06:45:00+00:00,q70_down,percentile_crossing,short_iron_condor,4488,4106
2025-02-27,2025-02-27 07:04:00+00:00,2025-02-27 07:05:00+00:00,q75_up,percentile_crossing,short_iron_condor,4489,4107
2025-02-27,2025-02-27 07:11:00+00:00,2025-02-27 07:12:00+00:00,q75_down,percentile_crossing,short_iron_condor,4490,4108
2025-02-27,2025-02-27 08:01:00+00:00,2025-02-27 08:02:00+00:00,zero_down,zero_crossing,long_iron_condor,4491,4109
2025-02-28,2025-02-28 08:33:00+00:00,2025-02-28 08:34:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4492,4110
2025-03-03,2025-03-03 06:14:00+00:00,2025-03-03 06:15:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4493,4111
2025-03-04,2025-03-04 06:39:00+00:00,2025-03-04 06:40:00+00:00,zero_up,zero_crossing,short_iron_condor,4494,4112
2025-03-04,2025-03-04 08:44:00+00:00,2025-03-04 08:45:00+00:00,zero_down,zero_crossing,long_iron_condor,4495,4113
2025-03-05,2025-03-05 06:23:00+00:00,2025-03-05 06:24:00+00:00,zero_up,zero_crossing,short_iron_condor,4496,4114
2025-03-05,2025-03-05 06:30:00+00:00,2025-03-05 06:31:00+00:00,zero_down,zero_crossing,long_iron_condor,4497,4115
2025-03-06,2025-03-06 05:50:00+00:00,2025-03-06 05:51:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4498,4116
2025-03-06,2025-03-06 06:56:00+00:00,2025-03-06 06:57:00+00:00,zero_up,zero_crossing,short_iron_condor,4499,4117
2025-03-06,2025-03-06 06:59:00+00:00,2025-03-06 07:00:00+00:00,q70_up,percentile_crossing,short_iron_condor,4500,4118
2025-03-06,2025-03-06 07:05:00+00:00,2025-03-06 07:06:00+00:00,q75_up,percentile_crossing,short_iron_condor,4501,4119
2025-03-06,2025-03-06 07:09:00+00:00,2025-03-06 07:10:00+00:00,q80_up,percentile_crossing,short_iron_condor,4502,4120
2025-03-06,2025-03-06 07:19:00+00:00,2025-03-06 07:20:00+00:00,q85_up,percentile_crossing,short_iron_condor,4503,4121
2025-03-06,2025-03-06 07:24:00+00:00,2025-03-06 07:25:00+00:00,q90_up,percentile_crossing,short_iron_condor,4504,4122
2025-03-06,2025-03-06 07:27:00+00:00,2025-03-06 07:28:00+00:00,q90_down,percentile_crossing,short_iron_condor,4505,4123
2025-03-06,2025-03-06 07:36:00+00:00,2025-03-06 07:37:00+00:00,q85_down,percentile_crossing,short_iron_condor,4506,4124
2025-03-06,2025-03-06 07:38:00+00:00,2025-03-06 07:39:00+00:00,q80_down,percentile_crossing,short_iron_condor,4507,4125
2025-03-06,2025-03-06 07:41:00+00:00,2025-03-06 07:42:00+00:00,q75_down,percentile_crossing,short_iron_condor,4508,4126
2025-03-06,2025-03-06 07:46:00+00:00,2025-03-06 07:47:00+00:00,q70_down,percentile_crossing,short_iron_condor,4509,4127
2025-03-06,2025-03-06 07:48:00+00:00,2025-03-06 07:49:00+00:00,zero_down,zero_crossing,long_iron_condor,4510,4128
2025-03-07,2025-03-07 07:37:00+00:00,2025-03-07 07:38:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,4511,4129
2025-03-10,2025-03-10 06:20:00+00:00,2025-03-10 06:21:00+00:00,zero_up,zero_crossing,short_iron_condor,4512,4130
2025-03-10,2025-03-10 08:22:00+00:00,2025-03-10 08:23:00+00:00,zero_down,zero_crossing,long_iron_condor,4513,4131
2025-03-11,2025-03-11 06:35:00+00:00,2025-03-11 06:36:00+00:00,zero_up,zero_crossing,short_iron_condor,4514,4132
2025-03-11,2025-03-11 07:15:00+00:00,2025-03-11 07:16:00+00:00,q70_up,percentile_crossing,short_iron_condor,4515,4133
2025-03-11,2025-03-11 07:17:00+00:00,2025-03-11 07:18:00+00:00,q70_down,percentile_crossing,short_iron_condor,4516,4134
2025-03-11,2025-03-11 08:32:00+00:00,2025-03-11 08:33:00+00:00,q75_up,percentile_crossing,short_iron_condor,4517,4135
2025-03-11,2025-03-11 08:39:00+00:00,2025-03-11 08:40:00+00:00,q80_up,percentile_crossing,short_iron_condor,4518,4136
2025-03-13,2025-03-13 05:29:00+00:00,2025-03-13 05:30:00+00:00,zero_up,zero_crossing,short_iron_condor,4519,4137
2025-03-13,2025-03-13 05:36:00+00:00,2025-03-13 05:37:00+00:00,zero_down,zero_crossing,long_iron_condor,4520,4138
2025-03-13,2025-03-13 05:56:00+00:00,2025-03-13 05:57:00+00:00,q70_up,percentile_crossing,short_iron_condor,4521,4139
